datetime|env_datetime|env_time|agent|action|reason|additional|system_id|system_name|part_id|part_name|system_operating_level|part_operating_level|duration|distance_km|request_id|location|materials_cost|hourly_labor_cost|salary_labor_cost|total_labor_cost|equipment_cost|total_cost
2025-04-07 12:08:16.556775|1999-01-01 00:00:00|0|b|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|b|b|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-04-07 12:08:16.582417|1999-01-01 00:00:00|0|G2|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|G2|G2|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-04-07 12:08:16.612977|1999-01-01 00:00:00|0|OSS|subassemblies created: ['transformer']|windfarm initialization|initialization|OSS|OSS|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-04-07 12:08:27.768809|1999-01-01 00:00:00|0|Crew Transfer Vessel 1|delay|work is complete|will return next year|||||0|0|8767|0|na|enroute|0|0|0|0|0|0
2025-04-07 12:08:27.769883|1999-01-01 00:00:00|0|Crew Transfer Vessel 2|delay|work is complete|will return next year|||||0|0|8767|0|na|enroute|0|0|0|0|0|0
2025-04-07 12:08:27.770885|1999-01-01 00:00:00|0|Crew Transfer Vessel 3|delay|work is complete|will return next year|||||0|0|8767|0|na|enroute|0|0|0|0|0|0
2025-04-07 12:08:27.840184|1999-01-01 10:23:16|10.387653481072737|electrical_system|repair request|power converter minor repair|severity level 1|f|f|electrical_system|electrical_system|1.0|1.0|0|0|RPR00000000|na|0|0|0|0|0|0
2025-04-07 12:08:27.850334|1999-01-03 12:03:06|60.051532189880106|hydraulic_system|repair request|minor pitch system repair|severity level 1|F7|F7|hydraulic_system|hydraulic_system|1.0|1.0|0|0|RPR00000001|na|0|0|0|0|0|0
2025-04-07 12:08:27.854322|1999-01-04 08:09:23|80.1563001239972|generator|repair request|direct drive generator minor repair|severity level 1|g|g|generator|generator|1.0|1.0|0|0|RPR00000002|na|0|0|0|0|0|0
2025-04-07 12:08:27.873171|1999-01-06 12:19:21|132.32245668311475|generator|repair request|direct drive generator minor repair|severity level 1|D1|D1|generator|generator|1.0|1.0|0|0|RPR00000003|na|0|0|0|0|0|0
2025-04-07 12:08:27.876672|1999-01-06 19:30:45|139.5124074008083|electrical_system|repair request|power electrical system minor repair|severity level 1|H4|H4|electrical_system|electrical_system|1.0|1.0|0|0|RPR00000004|na|0|0|0|0|0|0
2025-04-07 12:08:27.887927|1999-01-09 03:13:57|195.23237654792953|hydraulic_system|repair request|minor pitch system repair|severity level 1|E4|E4|hydraulic_system|hydraulic_system|1.0|1.0|0|0|RPR00000005|na|0|0|0|0|0|0
2025-04-07 12:08:27.888924|1999-01-09 05:27:46|197.4627154118295|generator|repair request|direct drive generator major repair|severity level 2|w3|w3|generator|generator|1.0|1.0|0|0|RPR00000006|na|0|0|0|0|0|0
